chromosome	start	end	gene	minCopyNumber	maxCopyNumber	unused	somaticRegions	germlineHomDeletionRegions	germlineHetToHomDeletionRegions	transcriptId	transcriptVersion	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAllelePloidy
chr12	51347705	51364289	HIGD1C	2.0079	2.0079	0	1	0	0	ENST00000398455	3	q13.12	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51379775	51422058	SLC11A2	2.0079	2.0079	0	1	0	0	ENST00000394904	3	q13.12	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51442121	51454196	LETMD1	2.0079	2.0079	0	1	0	0	ENST00000418425	2	q13.12	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51454990	51477333	CSRNP2	2.0079	2.0079	0	1	0	0	ENST00000228515	1	q13.12	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51487446	51566664	TFCP2	2.0079	2.0079	0	1	0	0	ENST00000257915	5	q13.12-q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51580719	51611477	POU6F1	2.0079	2.0079	0	1	0	0	ENST00000389243	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51619860	51620085	AC139768.1	2.0079	2.0079	0	1	0	0	ENST00000599633	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51632608	51636600	DAZAP2	2.0079	2.0079	0	1	0	0	ENST00000549555	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51638342	51664674	SMAGP	2.0079	2.0079	0	1	0	0	ENST00000603798	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51674822	51717948	BIN2	2.0079	2.0079	0	1	0	0	ENST00000267012	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51722227	51740463	CELA1	2.0079	2.0079	0	1	0	0	ENST00000293636	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51745031	51777347	GALNT6	2.0079	2.0079	0	1	0	0	ENST00000543196	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51818555	51902118	SLC4A8	2.0079	2.0079	0	1	0	0	ENST00000453097	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	51985020	52206648	SCN8A	2.0079	2.0079	0	1	0	0	ENST00000354534	6	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52203789	52206636	AC068987.1	2.0079	2.0079	0	1	0	0	ENST00000599343	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52281744	52285438	ANKRD33	2.0079	2.0079	0	1	0	0	ENST00000301190	6	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52301202	52314853	ACVRL1	2.0079	2.0079	0	1	0	0	ENST00000388922	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52345485	52388001	ACVR1B	2.0079	2.0079	0	1	0	0	ENST00000541224	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52400724	52409648	GRASP	2.0079	2.0079	0	1	0	0	ENST00000293662	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52416616	52452833	NR4A1	2.0079	2.0079	0	1	0	0	ENST00000360284	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52463755	52471278	C12orf44	2.0079	2.0079	0	1	0	0	ENST00000336854	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52478528	52486069	RP1-288H2.4	2.0079	2.0079	0	1	0	0	ENST00000575924	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52562780	52585784	KRT80	2.0079	2.0079	0	1	0	0	ENST00000394815	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52604714	52617588	LINC00592	2.0079	2.0079	0	1	0	0	ENST00000549830	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52626898	52642705	KRT7	2.0079	2.0079	0	1	0	0	ENST00000331817	5	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52695649	52702947	KRT86	2.0079	2.0079	0	1	0	0	ENST00000293525	5	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52679697	52685318	KRT81	2.0079	2.0079	0	1	0	0	ENST00000327741	5	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52708085	52715182	KRT83	2.0079	2.0079	0	1	0	0	ENST00000293670	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52709128	52709790	AC121757.1	2.0079	2.0079	0	1	0	0	ENST00000594763	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52753790	52761265	KRT85	2.0079	2.0079	0	1	0	0	ENST00000257901	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52771596	52779436	KRT84	2.0079	2.0079	0	1	0	0	ENST00000257951	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52787715	52800139	KRT82	2.0079	2.0079	0	1	0	0	ENST00000257974	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52817854	52828309	KRT75	2.0079	2.0079	0	1	0	0	ENST00000252245	5	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52840435	52845910	KRT6B	2.0079	2.0079	0	1	0	0	ENST00000252252	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52862300	52867569	KRT6C	2.0079	2.0079	0	1	0	0	ENST00000252250	6	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52880958	52887041	KRT6A	2.0079	2.0079	0	1	0	0	ENST00000330722	6	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52908359	52914471	KRT5	2.0079	2.0079	0	1	0	0	ENST00000252242	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52922915	52922980	AC055736.1	2.0079	2.0079	0	1	0	0	ENST00000601218	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52937693	52946931	KRT71	2.0079	2.0079	0	1	0	0	ENST00000267119	5	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52959603	52967609	KRT74	2.0079	2.0079	0	1	0	0	ENST00000305620	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	52979373	52995322	KRT72	2.0079	2.0079	0	1	0	0	ENST00000293745	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53003635	53009089	RP11-641A6.2	2.0079	2.0079	0	1	0	0	ENST00000552364	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53001354	53012343	KRT73	2.0079	2.0079	0	1	0	0	ENST00000305748	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53038342	53045948	KRT2	2.0079	2.0079	0	1	0	0	ENST00000309680	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53068520	53074191	KRT1	2.0079	2.0079	0	1	0	0	ENST00000252244	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53083410	53097247	KRT77	2.0079	2.0079	0	1	0	0	ENST00000341809	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53161939	53171129	KRT76	2.0079	2.0079	0	1	0	0	ENST00000332411	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53183469	53189901	KRT3	2.0079	2.0079	0	1	0	0	ENST00000417996	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53200333	53208335	KRT4	2.0079	2.0079	0	1	0	0	ENST00000551956	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53215231	53228079	KRT79	2.0079	2.0079	0	1	0	0	ENST00000330553	5	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53232746	53242778	KRT78	2.0079	2.0079	0	1	0	0	ENST00000304620	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53291081	53320253	KRT8	2.0079	2.0079	0	1	0	0	ENST00000552150	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53342748	53346685	KRT18	2.0079	2.0079	0	1	0	0	ENST00000388835	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53399942	53435993	EIF4B	2.0079	2.0079	0	1	0	0	ENST00000262056	9	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53436973	53448222	RP11-983P16.4	2.0079	2.0079	0	1	0	0	ENST00000546793	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53442733	53458155	TENC1	2.0079	2.0079	0	1	0	0	ENST00000314276	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53458388	53473204	SPRYD3	2.0079	2.0079	0	1	0	0	ENST00000301463	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53491229	53496124	IGFBP6	2.0079	2.0079	0	1	0	0	ENST00000301464	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53497302	53518322	SOAT2	2.0079	2.0079	0	1	0	0	ENST00000301466	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53551447	53574380	CSAD	2.0079	2.0079	0	1	0	0	ENST00000267085	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53574484	53584596	ZNF740	2.0079	2.0079	0	1	0	0	ENST00000416904	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53585102	53601091	ITGB7	2.0079	2.0079	0	1	0	0	ENST00000267082	5	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53604354	53626036	RARG	2.0079	2.0079	0	1	0	0	ENST00000425354	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53645370	53648189	MFSD5	2.0079	2.0079	0	1	0	0	ENST00000534842	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53662083	53687427	ESPL1	2.0079	2.0079	0	1	0	0	ENST00000257934	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53689075	53693234	PFDN5	2.0079	2.0079	0	1	0	0	ENST00000551018	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53693470	53700942	C12orf10	2.0079	2.0079	0	1	0	0	ENST00000267103	5	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53701240	53715415	AAAS	2.0079	2.0079	0	1	0	0	ENST00000209873	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53720362	53730166	SP7	2.0079	2.0079	0	1	0	0	ENST00000536324	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53773978	53805414	SP1	2.0079	2.0079	0	1	0	0	ENST00000327443	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53817639	53825318	AMHR2	2.0079	2.0079	0	1	0	0	ENST00000257863	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53835389	53840417	PRR13	2.0079	2.0079	0	1	0	0	ENST00000429243	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53845913	53873616	PCBP2	2.0079	2.0079	0	1	0	0	ENST00000359462	5	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53874906	53887650	MAP3K12	2.0079	2.0079	0	1	0	0	ENST00000547035	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53894710	53900215	TARBP2	2.0079	2.0079	0	1	0	0	ENST00000266987	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53900475	54019763	RP11-793H13.10	2.0079	2.0079	0	1	0	0	ENST00000591834	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53900474	53901422	NPFF	2.0079	2.0079	0	1	0	0	ENST00000267017	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53905843	54020191	ATF7	2.0079	2.0079	0	1	0	0	ENST00000420353	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	53907768	53911392	RP11-793H13.3	2.0079	2.0079	0	1	0	0	ENST00000548347	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54058950	54070109	ATP5G2	2.0079	2.0079	0	1	0	0	ENST00000394349	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54105574	54121224	CALCOCO1	2.0079	2.0079	0	1	0	0	ENST00000550804	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54144231	54145619	RP11-686F15.3	2.0079	2.0079	0	1	0	0	ENST00000570015	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54329112	54333427	HOXC13-AS	2.0079	2.0079	0	1	0	0	ENST00000512916	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54332535	54340328	HOXC13	2.0079	2.0079	0	1	0	0	ENST00000243056	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54348618	54352740	HOXC12	2.0079	2.0079	0	1	0	0	ENST00000243103	3	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54356092	54368740	HOTAIR	2.0079	2.0079	0	1	0	0	ENST00000424518	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54366910	54371427	HOXC11	2.0079	2.0079	0	1	0	0	ENST00000546378	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54378970	54384063	HOXC10	2.0079	2.0079	0	1	0	0	ENST00000303460	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54379629	54428672	RP11-834C11.12	2.0079	2.0079	0	1	0	0	ENST00000513209	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54422142	54424607	HOXC6	2.0079	2.0079	0	1	0	0	ENST00000243108	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54385522	54385631	MIR196A2	2.0079	2.0079	0	1	0	0	ENST00000385189	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54387594	54389683	HOXC-AS2	2.0079	2.0079	0	1	0	0	ENST00000604081	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54393903	54397121	HOXC9	2.0079	2.0079	0	1	0	0	ENST00000303450	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54392806	54393794	HOXC-AS1	2.0079	2.0079	0	1	0	0	ENST00000505700	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54402832	54407570	HOXC8	2.0079	2.0079	0	1	0	0	ENST00000040584	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54447661	54449813	HOXC4	2.0079	2.0079	0	1	0	0	ENST00000609810	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54410894	54429145	RP11-834C11.14	2.0079	2.0079	0	1	0	0	ENST00000512206	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54426637	54429142	HOXC5	2.0079	2.0079	0	1	0	0	ENST00000312492	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54427734	54427829	MIR615	2.0079	2.0079	0	1	0	0	ENST00000384839	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54452038	54516018	RP11-834C11.3	2.0079	2.0079	0	1	0	0	ENST00000515617	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54472707	54475607	RP11-834C11.7	2.0079	2.0079	0	1	0	0	ENST00000505259	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54475902	54496477	RP11-834C11.6	2.0079	2.0079	0	1	0	0	ENST00000504891	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54507797	54519675	RP11-834C11.5	2.0079	2.0079	0	1	0	0	ENST00000508763	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54519882	54526627	RP11-834C11.4	2.0079	2.0079	0	1	0	0	ENST00000508564	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54575059	54582778	SMUG1	2.0079	2.0079	0	1	0	0	ENST00000508394	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54624724	54673886	CBX5	2.0079	2.0079	0	1	0	0	ENST00000209875	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54625181	54625260	MIR3198-2	2.0079	2.0079	0	1	0	0	ENST00000577868	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54674539	54678998	HNRNPA1	2.0079	2.0079	0	1	0	0	ENST00000340913	6	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54685957	54689542	NFE2	2.0079	2.0079	0	1	0	0	ENST00000540264	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54718911	54745633	COPZ1	2.0079	2.0079	0	1	0	0	ENST00000262061	2	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54731000	54731098	MIR148B	2.0079	2.0079	0	1	0	0	ENST00000362252	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54756231	54758271	GPR84	2.0079	2.0079	0	1	0	0	ENST00000551809	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54762924	54785082	ZNF385A	2.0079	2.0079	0	1	0	0	ENST00000338010	5	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54789045	54813244	ITGA5	2.0079	2.0079	0	1	0	0	ENST00000293379	4	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54849738	54866411	GTSF1	2.0079	2.0079	0	1	0	0	ENST00000552397	1	q13.13	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54891495	54937726	NCKAP1L	2.0079	2.0079	0	1	0	0	ENST00000293373	6	q13.13-q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54943134	54973023	PDE1B	2.0079	2.0079	0	1	0	0	ENST00000243052	3	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	54973032	54982443	PPP1R1A	2.0079	2.0079	0	1	0	0	ENST00000257905	8	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55001971	55004246	GLYCAM1	2.0079	2.0079	0	1	0	0	ENST00000550226	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55024596	55028679	LACRT	2.0079	2.0079	0	1	0	0	ENST00000257867	4	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55038375	55042277	DCD	2.0079	2.0079	0	1	0	0	ENST00000293371	6	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55248321	55252177	MUCL1	2.0079	2.0079	0	1	0	0	ENST00000308796	6	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55343865	55378456	TESPA1	2.0079	2.0079	0	1	0	0	ENST00000449076	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55413729	55423798	NEUROD4	2.0079	2.0079	0	1	0	0	ENST00000242994	3	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55523465	55524586	OR9K2	2.0079	2.0079	0	1	0	0	ENST00000305377	5	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55614809	55615759	OR10A7	2.0079	2.0079	0	1	0	0	ENST00000326258	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55640982	55642086	OR6C74	2.0079	2.0079	0	1	0	0	ENST00000343870	4	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55688072	55689016	OR6C6	2.0079	2.0079	0	1	0	0	ENST00000358433	2	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55714346	55715408	OR6C1	2.0079	2.0079	0	1	0	0	ENST00000379668	2	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55725485	55726420	OR6C3	2.0079	2.0079	0	1	0	0	ENST00000379667	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55758895	55759833	OR6C75	2.0079	2.0079	0	1	0	0	ENST00000343399	3	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55794214	55795289	OR6C65	2.0079	2.0079	0	1	0	0	ENST00000379665	2	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55820038	55820976	OR6C76	2.0079	2.0079	0	1	0	0	ENST00000328314	3	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55845998	55846936	OR6C2	2.0079	2.0079	0	1	0	0	ENST00000322678	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55862984	55863922	OR6C70	2.0079	2.0079	0	1	0	0	ENST00000327335	4	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55886162	55887100	OR6C68	2.0079	2.0079	0	1	0	0	ENST00000548615	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55944983	55946028	OR6C4	2.0079	2.0079	0	1	0	0	ENST00000394256	2	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	55968199	55969128	OR2AP1	2.0079	2.0079	0	1	0	0	ENST00000321688	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56030644	56031638	OR10P1	2.0079	2.0079	0	1	0	0	ENST00000309675	2	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56075330	56078395	METTL7B	2.0079	2.0079	0	1	0	0	ENST00000394252	3	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56078352	56101485	ITGA7	2.0079	2.0079	0	1	0	0	ENST00000553804	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56109821	56113487	BLOC1S1	2.0079	2.0079	0	1	0	0	ENST00000548925	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56109820	56118487	RP11-644F5.10	2.0079	2.0079	0	1	0	0	ENST00000550412	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56114182	56118489	RDH5	2.0079	2.0079	0	1	0	0	ENST00000257895	5	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56119266	56123491	CD63	2.0079	2.0079	0	1	0	0	ENST00000549117	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56137064	56146136	GDF11	2.0079	2.0079	0	1	0	0	ENST00000257868	5	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56151058	56211540	SARNP	2.0079	2.0079	0	1	0	0	ENST00000336133	3	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56151059	56221330	RP11-762I7.5	2.0079	2.0079	0	1	0	0	ENST00000546837	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56211703	56215663	ORMDL2	2.0079	2.0079	0	1	0	0	ENST00000243045	5	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56214744	56224565	DNAJC14	2.0079	2.0079	0	1	0	0	ENST00000357606	3	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56223529	56230028	TMEM198B	2.0079	2.0079	0	1	0	0	ENST00000478241	1	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56230210	56236706	MMP19	2.0079	2.0079	0	1	0	0	ENST00000322569	4	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
chr12	56295197	56321697	WIBG	2.0079	2.0079	0	1	0	0	ENST00000408946	2	q13.2	1	36356694	74036000	CENTROMERE	NONE	BAF_WEIGHTED	0.9800
